symbol,expiry,strike,stock_price,call_bid,call_ask,call_volume,call_open_interest,call_bid_iv,call_ask_iv,call_mid_iv,call_model_iv,call_delta,call_gamma,call_vega,call_theta,put_bid,put_ask,put_volume,put_open_interest,put_bid_iv,put_ask_iv,put_mid_iv,put_model_iv,put_delta,put_gamma,put_vega,put_theta
LBRT,20260320,28.0,28.23,1.45,2.0,3.0,0.0,0.4793939761843044,0.6765175317450598,0.5779557539646821,0.6059296331517503,0.5467517932129631,0.09327648880324703,0.027884837638481264,-0.0386575110942009,1.2,2.15,0.0,14.0,0.4613543624203334,0.801954073876471,0.6316542181484022,0.6059296331517503,-0.4548192761238963,0.09368119701500852,0.027887879948643723,-0.035818686658785515
LBRT,20260320,29.0,28.23,1.05,1.5,1.0,0.0,0.49403782142943503,0.6561223258614416,0.5750800736454383,0.6043188369176109,0.45426039181274824,0.09361535845466185,0.027369676031150147,-0.037608535421928435,1.75,2.65,0.0,0.0,0.4573508045594913,0.7793839981759338,0.6183674013677125,0.6043188369176109,-0.5478389322522447,0.0942220881155049,0.02735032712888641,-0.03477773302628284
LBRT,20260417,28.0,28.23,2.6,3.2,29.0,0.0,0.589417095390959,0.7347448438854882,0.6620809696382236,0.681091580395494,0.5649513688800094,0.055338417431591756,0.041249383538006335,-0.029083033438534134,2.1,3.2,0.0,,0.5355208056564782,0.8019642310923984,0.6687425183744383,0.681091580395494,-0.4373133061456189,0.055816627084568644,0.041257099229212724,-0.026326053905958435
LBRT,20260417,29.0,28.23,2.3,3.1,1.0,,0.6213232551179374,0.811451142253295,0.7163871986856162,0.6732831125897485,0.5093450117787331,0.05652480652157551,0.04211004624046444,-0.029217656949626747,3.0,3.4,14.0,0.0,0.6164537735557518,0.7114379171999546,0.6639458453778533,0.6732831125897485,-0.4934220441901072,0.057090632327704074,0.04207649621362197,-0.026392098893826876
LBRT,20260618,29.0,,3.2,3.9,12.0,,,,,,,,,,3.8,4.8,0.0,,,,,,,,,
LBRT,20260918,28.0,,4.9,6.0,1.0,,,,,,,,,,4.2,5.2,1.0,,,,,,,,,
LBRT,20260918,29.0,28.23,4.4,5.6,0.0,,0.5473413760666171,0.6935996180466303,0.6204704970566237,0.6153670459090907,0.5795161893426086,0.03038503317164605,0.08202239667026934,-0.013492251859591242,4.7,5.9,0.0,,0.5330313587964748,0.6789936625628782,0.6060125106796765,0.6153670459090907,-0.42570945657809084,0.030964035081363608,0.08208425603257119,-0.010823271578284555
AXTI,20260320,40.0,40.315000000000005,6.1,6.3,845.0,0.0,1.4732174804354832,1.5240336722268573,1.4986255763311702,1.5053706331213619,0.5853717525916523,0.0257217407961932,0.03933440636487706,-0.13213654980724154,5.8,6.1,59.0,2.0,1.5053706331213619,1.5816623638924057,1.5435164985068837,1.5053706331213619,-0.4152128022743708,0.02578141158105893,0.03934156494546581,-0.12816995139465082
AXTI,20260320,45.0,40.315000000000005,4.2,4.5,934.0,0.0,1.4375863063537961,1.537093906742398,1.4873401065480971,1.4936000193107875,0.460579932227441,0.026317163490204194,0.040173386979588166,-0.13353427589762568,8.8,10.7,3.0,0.0,1.470963591186223,1.94657891360342,1.7087712523948215,1.4936000193107875,-0.5403434722781261,0.02640263388714809,0.04016082617625649,-0.12919945229627494
AXTI,20260417,40.0,40.315000000000005,8.6,9.2,57.0,0.0,1.4107638558922426,1.5153341673760017,1.4630490116341222,1.45489887675903,0.6162826894324714,0.017505443565516806,0.05737074963023758,-0.08402066466341473,8.2,10.5,0.0,0.0,1.4344485136392615,1.8389434328816903,1.6366959732604758,1.45489887675903,-0.3847850675307243,0.017587565809787067,0.05739916741991813,-0.0801551279097037
AXTI,20260417,45.0,40.315000000000005,6.5,7.4,845.0,0.0,1.3617411915821362,1.5131273652983674,1.4374342784402518,1.4416122426009195,0.5294599634611145,0.018421351191337726,0.058636988919189115,-0.08489313388134345,11.3,13.6,0.0,0.0,1.421874481952077,1.8041961192930553,1.6130353006225662,1.4416122426009195,-0.47208040444284877,0.018531269879943482,0.058646060095142616,-0.08068128242199712
AXTI,20260515,45.0,40.315000000000005,9.3,9.7,20.0,0.0,1.4633087801117688,1.5173158788799022,1.4903123294958354,1.5099128498107144,0.5819304307643863,0.013811736572723499,0.07389426858095405,-0.07240318296265436,13.7,16.1,0.0,5.0,1.4735874582957327,1.8018006271232823,1.6376940427095075,1.5099128498107144,-0.42009073893150783,0.013933462095404352,0.07389907308856891,-0.06817608377785511
AXTI,20260821,40.0,40.315000000000005,15.9,16.2,54.0,0.0,1.4493653065842542,1.480332843278403,1.4648490749313288,1.474231960122591,0.7049270836181414,0.008346702893523964,0.09660147589832135,-0.04165154996858078,14.9,17.4,0.0,96.0,1.4493036828663117,1.7122101424345866,1.580756912650449,1.474231960122591,-0.29782428226932034,0.008484373564522545,0.09687574622526007,-0.0381274206022848
AXTI,20260821,45.0,40.315000000000005,14.3,14.8,189.0,0.0,1.4325409531924533,1.5005732431489966,1.466557098170725,1.464550392178517,0.663030296630133,0.008874367393156744,0.10280854934501171,-0.04394289577017574,18.3,20.8,0.0,143.0,1.439120769864104,1.6859702747897019,1.562545522326903,1.464550392178517,-0.3404501620560689,0.00904561031144042,0.10301553024492094,-0.0400347128858769
RELX,20260320,30.0,32.83,3.3,3.7,19.0,0.0,0.45692981525251214,0.6184338632284108,0.5376818392404614,0.4631227599816662,0.8015920487464204,0.0733904278995203,0.024172779388298427,-0.027082438364574912,0.4,0.85,17.0,139.0,0.44307391798184637,0.6242851592646529,0.5336795386232496,0.4631227599816662,-0.19842975438282281,0.07354099134949296,0.02418989632978441,-0.023950072698706137
RELX,20260320,35.0,32.83,0.55,0.7,102.0,0.0,0.3994629555786327,0.4526134371017325,0.4260381963401826,0.4466139005071197,0.3071327794711907,0.09608097950200731,0.030293986956511865,-0.030760034423708782,1.35,3.9,0.0,1.0,,0.7965688755726437,,0.4466139005071197,-0.6974351381863397,0.09748149214331385,0.02995791389329927,-0.027285022572731688
RELX,20260417,30.0,32.83,3.7,4.1,1.0,0.0,0.3996999130152678,0.49875170267115976,0.44922580784321375,0.4150766620599634,0.7550313537540206,0.06207654002768163,0.04031132825132655,-0.018736437629493174,0.8,1.1,12.0,79.0,0.4128918761263401,0.48706571426852513,0.4499787951974326,0.4150766620599634,-0.2465784009167216,0.06262532348283732,0.04036320293567841,-0.015655447174420356
RELX,20260417,35.0,32.83,1.0,1.3,7.0,0.0,0.36356052449855564,0.43001201970211483,0.39678627210033524,0.3772723659536809,0.3632011098357957,0.08137233737684278,0.04520767285646232,-0.017976176916738806,1.75,4.4,0.0,5.0,,0.6502222845861603,,0.3772723659536809,-0.644981724305502,0.08355437955697244,0.04479100296503313,-0.014731637085548144
RELX,20260717,30.0,32.83,4.5,4.8,19.0,0.0,0.3737810098226632,0.4169424195286685,0.39536171467566583,0.3808516094127336,0.6986425209797775,0.04754637280510504,0.06946064931361384,-0.011001051029034592,1.7,2.0,3.0,221.0,0.371358537663077,0.41358208103332805,0.39247030934820254,0.3808516094127336,-0.3146297330184578,0.04707542448502737,0.0710153711941981,-0.008426636187659486
RELX,20260717,35.0,32.83,1.8,2.15,11.0,0.0,0.3301463498678846,0.3739492977807912,0.3520478238243379,0.3648547799582672,0.4341811451633566,0.054037802993932404,0.07967855319852113,-0.011512441848961608,2.85,5.6,0.0,15.0,0.1693648497882936,0.5303179200577722,0.3498413849230329,0.3648547799582672,-0.5794831113244411,0.055239654556568055,0.07884088006194556,-0.00825869792956535
RELX,20261016,30.0,32.83,3.8,6.4,0.0,0.0,0.22911179269863483,0.5233478448444701,0.3762298187715524,0.3987305179484979,0.6739234123388089,0.0377390060483934,0.09006622316760815,-0.009497871986107853,1.1,4.9,0.0,0.0,0.2113999884102866,0.6219554953095549,0.41667774185992074,0.3987305179484979,-0.3475349806238533,0.03716483708944296,0.09299277407741302,-0.006677964357149957
RELX,20261016,35.0,32.83,2.4,3.1,15.0,0.0,0.33170902836021104,0.40127146326401775,0.3664902458121144,0.36698577599124943,0.4632956417924753,0.04381177359227,0.10051037337914259,-0.00912892352502137,3.5,7.1,0.0,0.0,0.17988518482503774,0.5470953191061662,0.3634902519656019,0.36698577599124943,-0.553977649478357,0.043553482821840586,0.10009091705590123,-0.005875992257033502
TTEK,20260320,35.0,33.25,0.55,0.8,28.0,0.0,0.3513634373294208,0.433229842506975,0.3922966399181979,0.37790334918358565,0.3218566093993652,0.1139235630736913,0.030554195112627136,-0.02647326225783797,2.15,2.35,8.0,1961.0,0.311833326910054,0.39738235731715477,0.3546078421136044,0.37790334918358565,-0.6833432923328714,0.1158211006578396,0.03029048993389738,-0.023116580807736486
TTEK,20260320,30.0,33.25,2.6,4.2,0.0,0.0,,0.6745618059607245,,0.4263470484079613,0.854710183359835,0.06522664435529597,0.020612330542162383,-0.021745103648088904,0.25,0.45,0.0,5120.0,0.4073127127768124,0.5047433401680913,0.4560280264724519,0.4263470484079613,-0.1486837333287323,0.06547701880908877,0.020635316468454346,-0.018826508160016353
TTEK,20260417,35.0,33.25,1.0,1.2,18.0,,0.3274873664974,0.36901802306226644,0.3482526947798332,0.35634918752251515,0.3915878379557153,0.08717783545952894,0.04922265660024494,-0.018565353421539976,2.45,2.8,0.0,,0.3009829370168374,0.3758128359444646,0.338397886480651,0.35634918752251515,-0.6164185359276775,0.0894664426333409,0.04861334535408135,-0.0151886237557326
TTEK,20260417,30.0,33.25,3.4,4.3,0.0,,,0.46281775625604915,,0.4151564546387412,0.7819089510457464,0.05724032891474655,0.03588643863698415,-0.017023755852935807,0.5,0.8,0.0,0.0,0.3588717523155264,0.44247230740218113,0.40067202985885375,0.4151564546387412,-0.21939359708130765,0.05770820932745917,0.035980614707515124,-0.01393888678872579
TTEK,20260618,35.0,33.25,1.85,2.25,24.0,0.0,0.3391303834311457,0.3940262274280291,0.3665783054295874,0.3626707665553578,0.45291666943017306,0.06040683649811315,0.0728509329912912,-0.013048648977444621,3.3,3.9,10.0,10.0,0.3199156698551253,0.40238483850854184,0.36115025418183355,0.3626707665553578,-0.5572687452752395,0.06010411866798814,0.07273287482243118,-0.009631548432228687
TTEK,20260918,35.0,33.25,2.9,3.5,17.0,,0.34719048529075053,0.4079537589779994,0.37757212213437497,0.3685838571629947,0.5018868386944629,0.043799917256528084,0.09878573829745463,-0.010335811876119205,4.1,4.8,15.0,,0.3335422242806363,0.4049381072613714,0.3692401657710038,0.3685838571629947,-0.5130191017724974,0.04585533344696606,0.09804900062724542,-0.0071356561918447525
TTEK,20260918,30.0,33.25,5.5,6.2,0.0,,0.3616705781504788,0.44455464695872854,0.4031126125546037,0.4013734484561339,0.7055117860024479,0.03477956473549698,0.08449919135664086,-0.010148107865648015,1.8,2.5,0.0,6757.0,0.3524867346137843,0.4348690960348624,0.3936779153243234,0.4013734484561339,-0.30173038942483693,0.03595741892784182,0.08507368349798172,-0.007254850041754413
KIM,20260320,22.5,23.23,0.85,0.95,1.0,0.0,0.20382212963707946,0.2911387476869985,0.24748043866203898,0.24819956134023813,0.73758531871707,0.3081644844840706,0.018316476728163722,-0.014275045056039826,0.25,0.35,0.0,,0.20155102934968053,0.24819956134023813,0.22487529534495931,0.24819956134023813,-0.3545711130291933,0.26333418727274527,0.02151310673964124,-0.010932056257453193
KIM,20260320,25.0,23.23,-1.0,0.1,0.0,0.0,,0.2825959128702569,,0.2116245133376169,0.060142229243295306,0.09891598437074152,0.007725284648981014,-0.0029818454779614485,1.55,2.3,0.0,0.0,,0.4151884759762355,,0.2116245133376169,-0.9533888507470533,0.09260168367040177,0.0061913952507834935,-0.00011331492439436985
KIM,20260417,22.5,23.23,1.05,1.2,30.0,,0.21312639290216823,0.2614531279183451,0.23728976041025665,0.2381513662341533,0.636481602619489,0.20845329600015283,0.031009915522993925,-0.01015383054785679,0.45,0.6,2.0,,0.20493939296085167,0.25192050992517406,0.22842995144301287,0.2381513662341533,-0.3788492007340777,0.19084759407806137,0.03202991867339289,-0.00666940780962666
KIM,20260717,22.5,23.23,1.45,1.75,0.0,0.0,0.19844171855764417,0.253984085235255,0.2262129018964496,0.2357969013644215,0.6097329963979534,0.11918717127113458,0.05412746754353681,-0.005647336971156269,0.9,1.15,0.0,14.0,0.20539453008322864,0.25073225303859165,0.22806339156091016,0.2357969013644215,-0.411875881483567,0.11869650998624949,0.05520705498007383,-0.0036015665782305195
KIM,20260717,25.0,23.23,0.5,0.6,762.0,0.0,0.2060584171278388,0.2258227484502692,0.21594058278905398,0.21186073666868968,0.29823133990057693,0.11775820639242017,0.05056739409285049,-0.004429001959227796,2.35,2.6,0.0,0.0,0.18749720356746358,0.2399269984186181,0.21371210099304083,0.21186073666868968,-0.7201753220876759,0.11546651835551043,0.04904500092745723,-0.0019854205875815545
KIM,20261016,25.0,23.23,0.5,1.45,0.0,0.0,,,,0.26368120437329284,0.393024671813543,0.0825299699023158,0.07029095862357226,-0.004764161570568248,2.3,3.5,0.0,0.0,,,,0.26368120437329284,-0.6224557556982778,0.08169049311513654,0.06938881733255187,-0.0023256345598237083
RS,20260320,320.0,316.755126953125,5.5,8.2,0.0,0.0,0.22044977798275958,0.3063618238824678,0.2634058009326137,0.2988102857564332,0.46030410792433624,0.016854499981382814,0.3184707865048182,-0.22428400025681583,9.4,12.4,0.0,22.0,0.2388260396329366,0.3339306350582976,0.28637833734561713,0.2988102857564332,-0.5441407293736436,0.017068704207573726,0.31745887490680325,-0.19240638488193795
RS,20260320,310.0,316.755126953125,11.9,14.2,0.0,0.0,0.258123418755232,0.33565983795939447,0.2968916283573132,0.3058259594826453,0.625504606013112,0.01579879325001814,0.2968927291598842,-0.2210888797565964,5.9,8.0,0.0,,0.28142049888456955,0.35195535582462467,0.3166879273545971,0.3058259594826453,-0.377512821434323,0.015848353295623892,0.2976229792183709,-0.18829840438357692
RS,20260417,320.0,316.81,9.8,13.0,0.0,,0.23056098188323645,0.29810442857863595,0.2643327052309362,0.27584203990632256,0.49235079707687396,0.012278281264095772,0.4733476422218015,-0.14412854758719007,12.3,16.0,0.0,0.0,0.23124082251578776,0.3096936498745404,0.2704672361951641,0.27584203990632256,-0.515218160348063,0.012603624424873595,0.47164807950424503,-0.1130928259930215
RS,20260417,310.0,,15.2,19.0,0.0,0.0,,,,,,,,,8.3,11.5,0.0,0.0,,,,,,,,
RS,20260618,310.0,316.755126953125,22.1,26.0,0.0,,0.2553678624399977,0.31312682948753123,0.28424734596376444,0.28351303771539377,0.6005904706130079,0.007900746926901465,0.6754458460734156,-0.10125780925505623,14.9,17.5,0.0,,0.26819973787447154,0.306481985287995,0.2873408615812333,0.28351303771539377,-0.40880625733000314,0.007938667938439802,0.6792193702573517,-0.07148058729377027
RS,20260918,320.0,316.81,24.9,28.5,0.0,,0.2631743148612708,0.3016876034951888,0.2824309591782298,0.28402425058894804,0.5454015885582639,0.005945759163197224,0.9342937036473842,-0.08027939110891325,24.3,28.5,0.0,,0.25658761593472773,0.30166658027762827,0.279127098106178,0.28402425058894804,-0.46698855845872334,0.006204661634865167,0.9315683939880017,-0.050169879945375584
RS,20260918,310.0,316.81,29.8,34.0,0.0,,0.26357317203149877,0.3099291277868676,0.28675114990918316,0.2911626308545026,0.603352461984805,0.0056400858908602445,0.9063520842235562,-0.08125768902599617,19.5,24.0,0.0,1.0,0.25927799538764634,0.30887277667060686,0.28407538602912663,0.2911626308545026,-0.4062848864709377,0.0058531680781386125,0.9076881910692691,-0.05161013943074266
CGNX,20260320,55.0,57.4,3.8,4.1,5.0,0.0,0.4342319153901216,0.4905401958565803,0.462386055623351,0.46455157266912334,0.6673241304946108,0.054576549441541625,0.05331150138959995,-0.058135150329013285,1.4,1.6,127.0,947.0,0.42701465330728566,0.46455157266912334,0.4457831129882045,0.46455157266912334,-0.333927215573014,0.054867694834288855,0.053336904157775145,-0.052516637866205196
CGNX,20260320,60.0,57.4,1.35,1.65,17.0,0.0,0.41604183658468213,0.4732547413015114,0.44464828894309677,0.45457401986418006,0.372477301018693,0.0582854180210378,0.055531367335216464,-0.05432438038862686,3.9,4.3,1.0,25.0,0.3988022879212346,0.47533049061350163,0.4370663892673681,0.45457401986418006,-0.6311735914685446,0.058945081091720856,0.05482058354477459,-0.04865235841465143
CGNX,20260417,60.0,57.4,2.35,2.5,8.0,0.0,0.3935146904581559,0.4113342127286168,0.40242445159338636,0.4017104121323652,0.423106947535918,0.04560401953108807,0.08418258863955996,-0.03566950808803604,4.7,4.9,18.0,80.0,0.378047147572837,0.4019455384773371,0.389996343025087,0.4017104121323652,-0.5831390907166379,0.04655863317900231,0.08376043356722285,-0.029957446338476856
CGNX,20260515,55.0,57.4,6.4,6.8,69.0,0.0,0.4785562902659026,0.5177929004211239,0.49817459534351327,0.5044487624508881,0.6286415378561981,0.028294270848514762,0.10199498281774311,-0.03577410245190471,3.7,4.1,0.0,189.0,0.4736738040630668,0.5128785664096163,0.49327618523634154,0.5044487624508881,-0.37441520355521163,0.028599548798461875,0.10207888793533293,-0.03031496370097919
CGNX,20260515,60.0,57.4,4.1,4.3,12.0,0.0,0.4784370890783155,0.49761674914404846,0.488026919111182,0.48996161090262125,0.47910570973519007,0.030748404097058896,0.10428557694845342,-0.03490150730281183,6.4,6.7,0.0,88.0,,,,0.48996161090262125,-0.5262965239546211,0.03132002216400546,0.10362321354150517,-0.029067008528478766
CGNX,20260821,55.0,57.4,9.1,9.5,1.0,0.0,,,,0.4903075432594545,0.6359274553819362,0.019229630494217033,0.15080592188263253,-0.023811456333277192,5.8,6.3,3.0,133.0,,,,0.4903075432594545,-0.37157348486198444,0.019794917276085455,0.15121857277810857,-0.018609252051690284
CGNX,20260821,60.0,57.4,6.7,7.1,1.0,0.0,,,,0.47907574322309654,0.5344862027636774,0.020843451002765828,0.15985286627506667,-0.024199692284373242,8.1,8.9,0.0,73.0,,,,0.47907574322309654,-0.47646065949981664,0.0216173040100957,0.15904567698580152,-0.01863461656029486
MAA,20260320,135.0,133.83,1.6,2.4,0.0,0.0,0.14904326776317842,0.20929096113856116,0.1791671144508698,0.20899940502034597,0.4610345380134058,0.05691742578660631,0.13490369111222345,-0.06829880800851917,2.6,3.3,0.0,134.0,0.15645902031924405,0.2094618800534675,0.18296045018635576,0.20899940502034597,-0.5457458458254658,0.05820007387498557,0.13420063562535267,-0.05507834714866444
MAA,20260320,130.0,133.83,4.2,6.2,0.0,0.0,0.08314654304415901,0.28805340499185267,0.18559997401800585,0.2272467374765799,0.7179334506716003,0.044407006753565584,0.11410806924604522,-0.0666639995563294,1.0,1.75,234.0,687.0,0.19284027407503035,0.2585571671804913,0.22569872062776083,0.2272467374765799,-0.28426162455174075,0.0448934715953558,0.11433825161821942,-0.05328604423556138
MAA,20260417,130.0,133.83,5.4,8.0,0.0,0.0,0.13579811824367946,0.28742326876796465,0.21161069350582207,0.24037471155140983,0.6674092364502504,0.03130974502602899,0.17403338234007215,-0.04946679573056656,1.75,4.8,0.0,0.0,0.16018302019843822,0.32371016961357807,0.24194659490600814,0.24037471155140983,-0.3716196922706262,0.03195530292130088,0.18448316132201636,-0.0381700586009166
MAA,20260618,135.0,133.83,4.3,7.5,0.0,0.0,0.15747394586237642,0.26553075051699226,0.21150234818968433,0.2236576592119142,0.5081024876499532,0.024322595385684053,0.2964820698251627,-0.03608453738653594,5.7,8.9,0.0,326.0,0.17488485069095125,0.2837803793257536,0.22933261500835245,0.2236576592119142,-0.5081767935178985,0.02545281560246935,0.29398076070703816,-0.022934550983262803
MAA,20260618,130.0,133.83,7.2,10.0,0.0,0.0,0.16488559195804406,0.2654582763429211,0.21517193415048258,0.23310474711399926,0.6249059503551404,0.022346894169492842,0.2826758781713625,-0.037006415434719386,3.3,6.8,1.0,36.0,0.1742842783505863,0.2983078914534177,0.236296084902002,0.23310474711399926,-0.3872207600419358,0.023080904239580927,0.2835958226391524,-0.024265560917815066
MAA,20260918,135.0,133.83,7.0,10.0,0.0,0.0,0.19337591662064138,0.27106685828443233,0.23222138745253684,0.22179572064689151,0.5183156531371533,0.019144816831165357,0.3866606208394785,-0.026580332284257935,8.3,11.5,0.0,0.0,0.18368667606343955,0.26620325114948196,0.22494496360646077,0.22179572064689151,-0.510788864190564,0.018970628434197896,0.38774068553941454,-0.01430457560483589
